,"This sheet provides coordinates for potential CO2 point source locations and CO2 EOR basin locations.  Oil field coordinates are limited to the state and basin geographic centroid, as exact field-specific coordinates are proprietary.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,STATE GEOGRAPHIC CENTROID COORDINATES,,,,CITY GEOGRAPHIC CENTROID COORDINATES,,,,USGS O&G PROVINCE REGION GEOGRAPHIC CENTROID COORDINATES,,,,,,Handy Whitman Regions,,,,,,,
,These coordinates are used for CO2 Point Source location when user selects the State Option,,,,These coordinates are used for CO2 Point Source location when user selects City and State Option,,,,These coordinates are used for CO2 Point Source location when user selects Region Option,,,,,,"This table provides the Handy Whitman region for each state, based on the Handy Whitman Region identified in 8216483 (osti.gov) (LINKED in V23)",,,,,,,
,U.S. State,State Geographic Centroid,,,,"City, State Geographic Centroid",,,"Region (i.e., Province Name)",CentroidLat,CentroidLong,Handy Whitman Region Number,Handy Whitman Region ,,U.S. State,Handy Whitman Region Number,Handy Whitman Region,,,,,
,Abbv.,Latitude (Decimal Degrees),Longitude (Decimal Degrees),,"City, State",lat,long,,EIA Basin,Latitude,Longitude,#,Region Name,,Abbv.,#,Region Name,,,,,
,,,,,"Tehama County, CA",40.1257,-122.2339,,,,,,,,,,,,,,,
,,,,,"Trinity County, CA",40.6507,-123.1126,,,,,,,,,,,,,,,
,,,,,"Tulare County, CA",36.2201,-118.8005,,,,,,,,,,,,,,,
,,,,,"Tuolumne County, CA",38.0276,-119.9548,,,,,,,,,,,,,,,
,,,,,"Ventura County, CA",34.4567,-119.0835,,,,,,,,,,,,,,,
,,,,,"Yolo County, CA",38.6867,-121.9016,,,,,,,,,,,,,,,
,,,,,"Yuba County, CA",39.2691,-121.3512,,,,,,,,,,,,,,,
,,,,,"Adams County, CO",39.8736,-104.3379,,,,,,,,,,,,,,,
,,,,,"Adams County, IA",39.8736,-104.3379,,,,,,,,,,,,,,,
,,,,,"Alamosa County, CO",37.5729,-105.7883,,,,,,,,,,,,,,,
,,,,,"Arapahoe County, CO",39.6497,-104.3381,,,,,,,,,,,,,,,
,,,,,"Archuleta County, CO",37.1936,-107.0483,,,,,,,,,,,,,,,
,,,,,"Baca County, CO",37.3192,-102.5605,,,,,,,,,,,,,,,
,,,,,"Bent County, CO",37.9551,-103.0717,,,,,,,,,,,,,,,
,,,,,"Boulder County, CO",40.0925,-105.3575,,,,,,,,,,,,,,,
,,,,,"Broomfield County, CO",39.954,-105.0525,,,,,,,,,,,,,,,
,,,,,"Chaffee County, CO",38.7466,-106.1938,,,,,,,,,,,,,,,
,,,,,"Cheyenne County, CO",38.8279,-102.6034,,,,,,,,,,,,,,,
,,,,,"Clear Creek County, CO",39.6891,-105.6444,,,,,,,,,,,,,,,
,,,,,"Conejos County, CO",37.2007,-106.1917,,,,,,,,,,,,,,,
,,,,,"Costilla County, CO",37.2781,-105.4283,,,,,,,,,,,,,,,
,,,,,"Crowley County, CO",38.3266,-103.7849,,,,,,,,,,,,,,,
,,,,,"Custer County, CO",38.1087,-105.3674,,,,,,,,,,,,,,,
,,,,,"Delta County, CO",38.8613,-107.863,,,,,,,,,,,,,,,
,,,,,"Denver County, CO",39.7611,-104.8772,,,,,,,,,,,,,,,
,,,,,"Dolores County, CO",37.7516,-108.5172,,,,,,,,,,,,,,,
,,,,,"Douglas County, CO",39.3297,-104.9295,,,,,,,,,,,,,,,
,,,,,"Eagle County, CO",39.6278,-106.6953,,,,,,,,,,,,,,,
,,,,,"El Paso County, CO",38.8321,-104.5256,,,,,,,,,,,,,,,
,,,,,"Elbert County, CO",39.2866,-104.1359,,,,,,,,,,,,,,,
,,,,,"Fremont County, CO",38.473,-105.4396,,,,,,,,,,,,,,,
,,,,,"Fremont County, IA",38.473,-105.4396,,,,,,,,,,,,,,,
,,,,,"Garfield County, CO",39.5993,-107.9039,,,,,,,,,,,,,,,
,,,,,"Gilpin County, CO",39.8576,-105.5226,,,,,,,,,,,,,,,
,,,,,"Grand County, CO",40.1026,-106.1184,,,,,,,,,,,,,,,
,,,,,"Gunnison County, CO",38.6668,-107.0317,,,,,,,,,,,,,,,
,,,,,"Hinsdale County, CO",37.8213,-107.3003,,,,,,,,,,,,,,,
,,,,,"Huerfano County, CO",37.6847,-104.9606,,,,,,,,,,,,,,,
,,,,,"Jackson County, CO",40.6664,-106.3428,,,,,,,,,,,,,,,
,,,,,"Jefferson County, CO",39.5865,-105.2506,,,,,,,,,,,,,,,
,,,,,"Kiowa County, CO",38.4327,-102.7404,,,,,,,,,,,,,,,
,,,,,"Kit Carson County, CO",39.3054,-102.6029,,,,,,,,,,,,,,,
,,,,,"La Plata County, CO",37.2866,-107.8435,,,,,,,,,,,,,,,
,,,,,"Lake County, CO",39.202,-106.3451,,,,,,,,,,,,,,,
,,,,,"Larimer County, CO",40.6664,-105.4612,,,,,,,,,,,,,,,
,,,,,"Lincoln County, CO",38.988,-103.514,,,,,,,,,,,,,,,
,,,,,"Mesa County, CO",39.0183,-108.4665,,,,,,,,,,,,,,,
,,,,,"Mineral County, CO",37.669,-106.9241,,,,,,,,,,,,,,,
,,,,,"Moffat County, CO",40.6184,-108.2073,,,,,,,,,,,,,,,
,,,,,"Montezuma County, CO",37.3384,-108.5968,,,,,,,,,,,,,,,
,,,,,"Montrose County, CO",38.4022,-108.2694,,,,,,,,,,,,,,,
,,,,,"Morgan County, CO",40.2627,-103.8098,,,,,,,,,,,,,,,
,,,,,"Otero County, CO",37.9027,-103.7164,,,,,,,,,,,,,,,
,,,,,"Ouray County, CO",38.1555,-107.7693,,,,,,,,,,,,,,,
,,,,,"Park County, CO",39.1193,-105.7172,,,,,,,,,,,,,,,
,,,,,"Phillips County, CO",40.5939,-102.3575,,,,,,,,,,,,,,,
,,,,,"Pitkin County, CO",39.2171,-106.9166,,,,,,,,,,,,,,,
,,,,,"Prowers County, CO",37.9552,-102.3933,,,,,,,,,,,,,,,
,,,,,"Pueblo County, CO",38.1734,-104.5128,,,,,,,,,,,,,,,
,,,,,"Rio Blanco County, CO",39.9798,-108.2172,,,,,,,,,,,,,,,
,,,,,"Rio Grande County, CO",37.5825,-106.3832,,,,,,,,,,,,,,,
,,,,,"Routt County, CO",40.4851,-106.9912,,,,,,,,,,,,,,,
,,,,,"Saguache County, CO",38.0806,-106.2815,,,,,,,,,,,,,,,
,,,,,"San Juan County, CO",37.764,-107.6761,,,,,,,,,,,,,,,
,,,,,"San Miguel County, CO",38.0038,-108.4058,,,,,,,,,,,,,,,
,,,,,"Sedgwick County, CO",40.8758,-102.3518,,,,,,,,,,,,,,,
,,,,,"Summit County, CO",39.6342,-106.1163,,,,,,,,,,,,,,,
,,,,,"Teller County, CO",38.8822,-105.1618,,,,,,,,,,,,,,,
,,,,,"Washington County, CO",39.971,-103.2013,,,,,,,,,,,,,,,
,,,,,"Weld County, CO",40.5549,-104.3925,,,,,,,,,,,,,,,
,,,,,"Yuma County, CO",40.0029,-102.4243,,,,,,,,,,,,,,,
,,,,,"Fairfield County, CT",41.2731,-73.3887,,,,,,,,,,,,,,,
,,,,,"Hartford County, CT",41.8064,-72.7328,,,,,,,,,,,,,,,
,,,,,"Litchfield County, CT",41.7925,-73.2453,,,,,,,,,,,,,,,
,,,,,"Middlesex County, CT",41.4624,-72.534,,,,,,,,,,,,,,,
,,,,,"New Haven County, CT",41.4108,-72.9324,,,,,,,,,,,,,,,
,,,,,"New London County, CT",41.4893,-72.1004,,,,,,,,,,,,,,,
,,,,,"Tolland County, CT",41.855,-72.3365,,,,,,,,,,,,,,,
,,,,,"Windham County, CT",41.8299,-71.9875,,,,,,,,,,,,,,,
,,,,,"Kent County, DE",39.0867,-75.5688,,,,,,,,,,,,,,,
,,,,,"New Castle County, DE",39.5811,-75.6488,,,,,,,,,,,,,,,
,,,,,"Sussex County, DE",38.6621,-75.399,,,,,,,,,,,,,,,
,,,,,"Alachua County, FL",29.6749,-82.3576,,,,,,,,,,,,,,,
,,,,,"Baker County, FL",30.331,-82.2846,,,,,,,,,,,,,,,
,,,,,"Bay County, FL",30.2797,-85.6151,,,,,,,,,,,,,,,
,,,,,"Bradford County, FL",29.9502,-82.1689,,,,,,,,,,,,,,,
,,,,,"Brevard County, FL",28.2631,-80.7436,,,,,,,,,,,,,,,
,,,,,"Broward County, FL",26.1519,-80.4886,,,,,,,,,,,,,,,
,,,,,"Calhoun County, FL",30.4061,-85.1972,,,,,,,,,,,,,,,
,,,,,"Charlotte County, FL",26.9689,-82.108,,,,,,,,,,,,,,,
,,,,,"Citrus County, FL",28.8509,-82.467,,,,,,,,,,,,,,,
,,,,,"Clay County, FL",29.9831,-81.8579,,,,,,,,,,,,,,,
,,,,,"Collier County, FL",26.1196,-81.3393,,,,,,,,,,,,,,,
,,,,,"Columbia County, FL",30.2243,-82.6215,,,,,,,,,,,,,,,
,,,,,"DeSoto County, FL",27.1863,-81.8093,,,,,,,,,,,,,,,
,,,,,"Dixie County, FL",29.6101,-83.1583,,,,,,,,,,,,,,,
,,,,,"Duval County, FL",30.3302,-81.674,,,,,,,,,,,,,,,
,,,,,"Escambia County, FL",30.7012,-87.3777,,,,,,,,,,,,,,,
,,,,,"Flagler County, FL",29.4605,-81.3145,,,,,,,,,,,,,,,
,,,,,"Franklin County, FL",29.9194,-84.6607,,,,,,,,,,,,,,,
,,,,,"Gadsden County, FL",30.5795,-84.6137,,,,,,,,,,,,,,,
,,,,,"Gilchrist County, FL",29.7259,-82.8006,,,,,,,,,,,,,,,
,,,,,"Glades County, FL",26.9605,-81.2397,,,,,,,,,,,,,,,
,,,,,"Gulf County, FL",29.9562,-85.2283,,,,,,,,,,,,,,,
,,,,,"Hamilton County, FL",30.4964,-82.9478,,,,,,,,,,,,,,,
,,,,,"Hardee County, FL",27.4927,-81.8099,,,,,,,,,,,,,,,
,,,,,"Hendry County, FL",26.5473,-81.1719,,,,,,,,,,,,,,,
,,,,,"Hernando County, FL",28.5528,-82.4209,,,,,,,,,,,,,,,
,,,,,"Highlands County, FL",27.3434,-81.341,,,,,,,,,,,,,,,
,,,,,"Hillsborough County, FL",27.7786,-82.4146,,,,,,,,,,,,,,,
,,,,,"Holmes County, FL",30.8679,-85.8143,,,,,,,,,,,,,,,
,,,,,"Indian River County, FL",27.6929,-80.6158,,,,,,,,,,,,,,,
,,,,,"Jackson County, FL",30.78,-84.9213,,,,,,,,,,,,,,,
,,,,,"Jefferson County, FL",30.438,-83.8951,,,,,,,,,,,,,,,
,,,,,"Lafayette County, FL",29.9855,-83.1811,,,,,,,,,,,,,,,
,,,,,"Lake County, FL",28.7615,-81.7113,,,,,,,,,,,,,,,
,,,,,"Lee County, FL",26.6135,-81.8902,,,,,,,,,,,,,,,
,,,,,"Leon County, FL",30.4581,-84.2778,,,,,,,,,,,,,,,
,,,,,"Levy County, FL",29.2827,-83.0885,,,,,,,,,,,,,,,
,,,,,"Liberty County, FL",30.2414,-84.8829,,,,,,,,,,,,,,,
,,,,,"Lower Keys in Monroe County, FL",24.6514,-81.5527,,,,,,,,,,,,,,,
,,,,,"Madison County, FL",30.4442,-83.47,,,,,,,,,,,,,,,
,,,,,"Mainland Monroe County, FL",25.5205,-81.0326,,,,,,,,,,,,,,,
,,,,,"Manatee County, FL",27.5051,-82.521,,,,,,,,,,,,,,,
,,,,,"Marion County, FL",29.2103,-82.0567,,,,,,,,,,,,,,,
,,,,,"Martin County, FL",27.0844,-80.3893,,,,,,,,,,,,,,,
,,,,,"Miami-Dade County, FL",25.6171,-80.5682,,,,,,,,,,,,,,,
,,,,,"Middle Keys in Monroe County, FL",24.7471,-80.9876,,,,,,,,,,,,,,,
,,,,,"Nassau County, FL",30.6095,-81.8085,,,,,,,,,,,,,,,
,,,,,"Okaloosa County, FL",30.7068,-86.5964,,,,,,,,,,,,,,,
,,,,,"Okeechobee County, FL",27.4283,-80.9015,,,,,,,,,,,,,,,
,,,,,"Orange County, FL",28.5148,-81.3238,,,,,,,,,,,,,,,
,,,,,"Osceola County, FL",28.0627,-81.1496,,,,,,,,,,,,,,,
,,,,,"Palm Beach County, FL",26.623,-80.4329,,,,,,,,,,,,,,,
,,,,,"Pasco County, FL",28.3093,-82.3911,,,,,,,,,,,,,,,
,,,,,"Pinellas County, FL",27.928,-82.722,,,,,,,,,,,,,,,
,,,,,"Polk County, FL",27.9489,-81.6978,,,,,,,,,,,,,,,
,,,,,"Putnam County, FL",29.6086,-81.7442,,,,,,,,,,,,,,,
,,,,,"Santa Rosa County, FL",30.732,-87.0172,,,,,,,,,,,,,,,
,,,,,"Sarasota County, FL",27.181,-82.3219,,,,,,,,,,,,,,,
,,,,,"Seminole County, FL",28.717,-81.2362,,,,,,,,,,,,,,,
,,,,,"St. Johns County, FL",29.9013,-81.4439,,,,,,,,,,,,,,,
,,,,,"St. Lucie County, FL",27.3764,-80.4836,,,,,,,,,,,,,,,
,,,,,"Sumter County, FL",28.7046,-82.081,,,,,,,,,,,,,,,
,,,,,"Suwannee County, FL",30.1956,-82.9915,,,,,,,,,,,,,,,
,,,,,"Taylor County, FL",30.0477,-83.603,,,,,,,,,,,,,,,
,,,,,"Union County, FL",30.0439,-82.3714,,,,,,,,,,,,,,,
,,,,,"Upper Keys in Monroe County, FL",25.1496,-80.4175,,,,,,,,,,,,,,,
,,,,,"Volusia County, FL",29.0604,-81.1912,,,,,,,,,,,,,,,
,,,,,"Wakulla County, FL",30.0061,-84.4749,,,,,,,,,,,,,,,
,,,,,"Walton County, FL",30.6598,-86.1631,,,,,,,,,,,,,,,
,,,,,"Washington County, FL",30.6106,-85.6656,,,,,,,,,,,,,,,
,,,,,"Appling County, GA",31.7493,-82.289,,,,,,,,,,,,,,,
,,,,,"Atkinson County, GA",31.2971,-82.88,,,,,,,,,,,,,,,
,,,,,"Bacon County, GA",31.5537,-82.4527,,,,,,,,,,,,,,,
,,,,,"Baker County, GA",31.3262,-84.4447,,,,,,,,,,,,,,,
,,,,,"Baldwin County, GA",33.069,-83.2498,,,,,,,,,,,,,,,
,,,,,"Banks County, GA",34.3541,-83.4974,,,,,,,,,,,,,,,
,,,,,"Barrow County, GA",33.9932,-83.7126,,,,,,,,,,,,,,,
,,,,,"Bartow County, GA",34.2379,-84.8405,,,,,,,,,,,,,,,
,,,,,"Ben Hill County, GA",31.7598,-83.2206,,,,,,,,,,,,,,,
,,,,,"Berrien County, GA",31.2761,-83.2297,,,,,,,,,,,,,,,
,,,,,"Bibb County, GA",32.8067,-83.6979,,,,,,,,,,,,,,,
,,,,,"Bleckley County, GA",32.4344,-83.3279,,,,,,,,,,,,,,,
,,,,,"Brantley County, GA",31.197,-81.9819,,,,,,,,,,,,,,,
,,,,,"Brooks County, GA",30.842,-83.5803,,,,,,,,,,,,,,,
,,,,,"Bryan County, GA",31.7798,-81.1919,,,,,,,,,,,,,,,
,,,,,"Bulloch County, GA",32.3969,-81.7432,,,,,,,,,,,,,,,
,,,,,"Burke County, GA",33.0612,-82.0008,,,,,,,,,,,,,,,
,,,,,"Butts County, GA",33.2891,-83.9572,,,,,,,,,,,,,,,
,,,,,"Calhoun County, GA",31.5292,-84.6249,,,,,,,,,,,,,,,
,,,,,"Calhoun County, IA",31.5292,-84.6249,,,,,,,,,,,,,,,
,,,,,"Camden County, GA",30.9335,-81.682,,,,,,,,,,,,,,,
,,,,,"Candler County, GA",32.4035,-82.0737,,,,,,,,,,,,,,,
,,,,,"Carroll County, GA",33.5828,-85.0797,,,,,,,,,,,,,,,
,,,,,"Carroll County, IA",33.5828,-85.0797,,,,,,,,,,,,,,,
,,,,,"Catoosa County, GA",34.9036,-85.1381,,,,,,,,,,,,,,,
,,,,,"Charlton County, GA",30.7818,-82.138,,,,,,,,,,,,,,,
,,,,,"Chatham County, GA",31.9297,-81.0394,,,,,,,,,,,,,,,
,,,,,"Chattahoochee County, GA",32.347,-84.787,,,,,,,,,,,,,,,
,,,,,"Chattooga County, GA",34.475,-85.3454,,,,,,,,,,,,,,,
,,,,,"Cherokee County, GA",34.2439,-84.4764,,,,,,,,,,,,,,,
,,,,,"Clarke County, GA",33.9513,-83.3675,,,,,,,,,,,,,,,
,,,,,"Clay County, GA",31.6264,-84.9803,,,,,,,,,,,,,,,
,,,,,"Clay County, IA",31.6264,-84.9803,,,,,,,,,,,,,,,
,,,,,"Clayton County, GA",33.5419,-84.3577,,,,,,,,,,,,,,,
,,,,,"Clinch County, GA",30.9151,-82.7063,,,,,,,,,,,,,,,
,,,,,"Clinton County, IA",30.9151,-82.7063,,,,,,,,,,,,,,,
,,,,,"Cobb County, GA",33.9415,-84.5767,,,,,,,,,,,,,,,
,,,,,"Coffee County, GA",31.5492,-82.8493,,,,,,,,,,,,,,,
,,,,,"Colquitt County, GA",31.1884,-83.7688,,,,,,,,,,,,,,,
,,,,,"Columbia County, GA",33.5442,-82.264,,,,,,,,,,,,,,,
,,,,,"Cook County, GA",31.154,-83.4305,,,,,,,,,,,,,,,
,,,,,"Coweta County, GA",33.3535,-84.7633,,,,,,,,,,,,,,,
,,,,,"Crawford County, GA",32.7145,-83.9864,,,,,,,,,,,,,,,
,,,,,"Crisp County, GA",31.923,-83.7681,,,,,,,,,,,,,,,
,,,,,"Dade County, GA",34.8546,-85.5045,,,,,,,,,,,,,,,
,,,,,"Dawson County, GA",34.4438,-84.1704,,,,,,,,,,,,,,,
,,,,,"Decatur County, GA",30.7994,-84.7577,,,,,,,,,,,,,,,
,,,,,"Decatur County, IA",30.7994,-84.7577,,,,,,,,,,,,,,,
,,,,,"DeKalb County, GA",33.7715,-84.2263,,,,,,,,,,,,,,,
,,,,,"Dodge County, GA",32.1722,-83.1684,,,,,,,,,,,,,,,
,,,,,"Dooly County, GA",32.1572,-83.7987,,,,,,,,,,,,,,,
,,,,,"Dougherty County, GA",31.5333,-84.2164,,,,,,,,,,,,,,,
,,,,,"Douglas County, GA",33.7015,-84.7677,,,,,,,,,,,,,,,
,,,,,"Early County, GA",31.3228,-84.9037,,,,,,,,,,,,,,,
,,,,,"Echols County, GA",30.7101,-82.8939,,,,,,,,,,,,,,,
,,,,,"Effingham County, GA",32.3675,-81.3407,,,,,,,,,,,,,,,
,,,,,"Elbert County, GA",34.117,-82.8403,,,,,,,,,,,,,,,
,,,,,"Emanuel County, GA",32.5898,-82.3018,,,,,,,,,,,,,,,
,,,,,"Evans County, GA",32.1568,-81.8868,,,,,,,,,,,,,,,
,,,,,"Fannin County, GA",34.8641,-84.3197,,,,,,,,,,,,,,,
,,,,,"Fayette County, GA",33.414,-84.4941,,,,,,,,,,,,,,,
,,,,,"Floyd County, GA",34.2632,-85.2143,,,,,,,,,,,,,,,
,,,,,"Floyd County, IA",34.2632,-85.2143,,,,,,,,,,,,,,,
,,,,,"Forsyth County, GA",34.2255,-84.1253,,,,,,,,,,,,,,,
,,,,,"Franklin County, GA",34.3755,-83.2292,,,,,,,,,,,,,,,
,,,,,"Franklin County, IA",34.3755,-83.2292,,,,,,,,,,,,,,,
,,,,,"Fulton County, GA",33.7903,-84.4669,,,,,,,,,,,,,,,
,,,,,"Gilmer County, GA",34.6915,-84.4554,,,,,,,,,,,,,,,
,,,,,"Glascock County, GA",33.2293,-82.6107,,,,,,,,,,,,,,,
,,,,,"Glynn County, GA",31.2365,-81.5512,,,,,,,,,,,,,,,
,,,,,"Gordon County, GA",34.5034,-84.8757,,,,,,,,,,,,,,,
,,,,,"Grady County, GA",30.8747,-84.2344,,,,,,,,,,,,,,,
,,,,,"Greene County, GA",33.5788,-83.1667,,,,,,,,,,,,,,,
,,,,,"Greene County, IA",33.5788,-83.1667,,,,,,,,,,,,,,,
,,,,,"Gwinnett County, GA",33.9617,-84.0235,,,,,,,,,,,,,,,
,,,,,"Habersham County, GA",34.631,-83.5312,,,,,,,,,,,,,,,
,,,,,"Hall County, GA",34.3168,-83.8197,,,,,,,,,,,,,,,
,,,,,"Hancock County, GA",33.2703,-83.001,,,,,,,,,,,,,,,
,,,,,"Hancock County, IA",33.2703,-83.001,,,,,,,,,,,,,,,
,,,,,"Haralson County, GA",33.7943,-85.211,,,,,,,,,,,,,,,
,,,,,"Harris County, GA",32.736,-84.909,,,,,,,,,,,,,,,
,,,,,"Hart County, GA",34.3511,-82.964,,,,,,,,,,,,,,,
,,,,,"Heard County, GA",33.297,-85.1283,,,,,,,,,,,,,,,
,,,,,"Henry County, GA",33.4534,-84.1554,,,,,,,,,,,,,,,
,,,,,"Houston County, GA",32.459,-83.6662,,,,,,,,,,,,,,,
,,,,,"Irwin County, GA",31.6023,-83.2764,,,,,,,,,,,,,,,
,,,,,"Jackson County, GA",34.1339,-83.5663,,,,,,,,,,,,,,,
,,,,,"Jasper County, GA",33.3165,-83.6881,,,,,,,,,,,,,,,
,,,,,"Jasper County, IA",33.3165,-83.6881,,,,,,,,,,,,,,,
,,,,,"Jeff Davis County, GA",31.8056,-82.637,,,,,,,,,,,,,,,
,,,,,"Jefferson County, GA",33.0549,-82.4181,,,,,,,,,,,,,,,
,,,,,"Jenkins County, GA",32.7925,-81.9636,,,,,,,,,,,,,,,
,,,,,"Johnson County, GA",32.7015,-82.6601,,,,,,,,,,,,,,,
,,,,,"Jones County, GA",33.0251,-83.5605,,,,,,,,,,,,,,,
,,,,,"Lamar County, GA",33.0765,-84.1394,,,,,,,,,,,,,,,
,,,,,"Laurens County, GA",32.4637,-82.9222,,,,,,,,,,,,,,,
,,,,,"Lee County, GA",31.7796,-84.141,,,,,,,,,,,,,,,
,,,,,"Liberty County, GA",31.7093,-81.2103,,,,,,,,,,,,,,,
,,,,,"Lincoln County, GA",33.7936,-82.4512,,,,,,,,,,,,,,,
,,,,,"Lowndes County, GA",30.8339,-83.2677,,,,,,,,,,,,,,,
,,,,,"Lumpkin County, GA",34.5722,-84.0031,,,,,,,,,,,,,,,
,,,,,"Macon County, GA",32.3584,-84.0425,,,,,,,,,,,,,,,
,,,,,"Madison County, GA",34.1279,-83.209,,,,,,,,,,,,,,,
,,,,,"Marion County, GA",32.3534,-84.5246,,,,,,,,,,,,,,,
,,,,,"Marion County, IA",32.3534,-84.5246,,,,,,,,,,,,,,,
,,,,,"McDuffie County, GA",33.4829,-82.4814,,,,,,,,,,,,,,,
,,,,,"McIntosh County, GA",31.5329,-81.2646,,,,,,,,,,,,,,,
,,,,,"Meriwether County, GA",33.0407,-84.6883,,,,,,,,,,,,,,,
,,,,,"Miller County, GA",31.164,-84.7307,,,,,,,,,,,,,,,
,,,,,"Mitchell County, GA",31.2254,-84.1942,,,,,,,,,,,,,,,
,,,,,"Monroe County, GA",33.0141,-83.9187,,,,,,,,,,,,,,,
,,,,,"Monroe County, IA",33.0141,-83.9187,,,,,,,,,,,,,,,
,,,,,"Montgomery County, GA",32.1746,-82.5338,,,,,,,,,,,,,,,
,,,,,"Montgomery County, IA",32.1746,-82.5338,,,,,,,,,,,,,,,
,,,,,"Morgan County, GA",33.5908,-83.4924,,,,,,,,,,,,,,,
,,,,,"Murray County, GA",34.7885,-84.7481,,,,,,,,,,,,,,,
,,,,,"Muscogee County, GA",32.51,-84.877,,,,,,,,,,,,,,,
,,,,,"Newton County, GA",33.5551,-83.8503,,,,,,,,,,,,,,,
,,,,,"Oconee County, GA",33.8349,-83.437,,,,,,,,,,,,,,,
,,,,,"Oglethorpe County, GA",33.8807,-83.0806,,,,,,,,,,,,,,,
,,,,,"Paulding County, GA",33.9202,-84.8672,,,,,,,,,,,,,,,
,,,,,"Peach County, GA",32.5688,-83.8268,,,,,,,,,,,,,,,
,,,,,"Pickens County, GA",34.4643,-84.4656,,,,,,,,,,,,,,,
,,,,,"Pierce County, GA",31.3589,-82.2134,,,,,,,,,,,,,,,
,,,,,"Pierce County, ND",31.3589,-82.2134,,,,,,,,,,,,,,,
,,,,,"Pike County, GA",33.0922,-84.3892,,,,,,,,,,,,,,,
,,,,,"Polk County, GA",34.0018,-85.1881,,,,,,,,,,,,,,,
,,,,,"Pulaski County, GA",32.2328,-83.4764,,,,,,,,,,,,,,,
,,,,,"Putnam County, GA",33.3218,-83.3728,,,,,,,,,,,,,,,
,,,,,"Quitman County, GA",31.8674,-85.0188,,,,,,,,,,,,,,,
,,,,,"Randolph County, GA",31.7626,-84.7542,,,,,,,,,,,,,,,
,,,,,"Richmond County, GA",33.3596,-82.0735,,,,,,,,,,,,,,,
,,,,,"Rockdale County, GA",33.6545,-84.0267,,,,,,,,,,,,,,,
,,,,,"Schley County, GA",32.262,-84.3149,,,,,,,,,,,,,,,
,,,,,"Screven County, GA",32.7507,-81.6119,,,,,,,,,,,,,,,
,,,,,"Seminole County, GA",30.7935,-84.8812,,,,,,,,,,,,,,,
,,,,,"Stephens County, GA",34.554,-83.2935,,,,,,,,,,,,,,,
,,,,,"Stewart County, GA",32.0785,-84.8351,,,,,,,,,,,,,,,
,,,,,"Sumter County, GA",32.04,-84.1971,,,,,,,,,,,,,,,
,,,,,"Talbot County, GA",32.6995,-84.533,,,,,,,,,,,,,,,
,,,,,"Taliaferro County, GA",33.5662,-82.8787,,,,,,,,,,,,,,,
,,,,,"Tattnall County, GA",32.0458,-82.0582,,,,,,,,,,,,,,,
,,,,,"Taylor County, GA",32.5556,-84.2504,,,,,,,,,,,,,,,
,,,,,"Telfair County, GA",31.9298,-82.9389,,,,,,,,,,,,,,,
,,,,,"Terrell County, GA",31.7768,-84.4368,,,,,,,,,,,,,,,
,,,,,"Thomas County, GA",30.8637,-83.9194,,,,,,,,,,,,,,,
,,,,,"Tift County, GA",31.4575,-83.5266,,,,,,,,,,,,,,,
,,,,,"Toombs County, GA",32.1206,-82.3306,,,,,,,,,,,,,,,
,,,,,"Towns County, GA",34.9166,-83.7373,,,,,,,,,,,,,,,
,,,,,"Treutlen County, GA",32.4039,-82.5673,,,,,,,,,,,,,,,
,,,,,"Troup County, GA",33.0335,-85.0283,,,,,,,,,,,,,,,
,,,,,"Turner County, GA",31.7164,-83.6242,,,,,,,,,,,,,,,
,,,,,"Twiggs County, GA",32.6672,-83.4272,,,,,,,,,,,,,,,
,,,,,"Union County, GA",34.8342,-83.9907,,,,,,,,,,,,,,,
,,,,,"Union County, IA",34.8342,-83.9907,,,,,,,,,,,,,,,
,,,,,"Upson County, GA",32.8812,-84.2993,,,,,,,,,,,,,,,
,,,,,"Walker County, GA",34.7356,-85.3009,,,,,,,,,,,,,,,
,,,,,"Walton County, GA",33.7816,-83.7338,,,,,,,,,,,,,,,
,,,,,"Ware County, GA",31.0534,-82.4238,,,,,,,,,,,,,,,
,,,,,"Warren County, GA",33.409,-82.6767,,,,,,,,,,,,,,,
,,,,,"Warren County, IA",33.409,-82.6767,,,,,,,,,,,,,,,
,,,,,"Washington County, GA",32.9695,-82.7959,,,,,,,,,,,,,,,
,,,,,"Washington County, IA",32.9695,-82.7959,,,,,,,,,,,,,,,
,,,,,"Wayne County, GA",31.5515,-81.9168,,,,,,,,,,,,,,,
,,,,,"Webster County, GA",32.0466,-84.551,,,,,,,,,,,,,,,
,,,,,"Wheeler County, GA",32.1171,-82.7246,,,,,,,,,,,,,,,
,,,,,"White County, GA",34.6464,-83.7472,,,,,,,,,,,,,,,
,,,,,"Whitfield County, GA",34.8056,-84.9673,,,,,,,,,,,,,,,
,,,,,"Wilcox County, GA",31.9734,-83.4322,,,,,,,,,,,,,,,
,,,,,"Wilkes County, GA",33.782,-82.7432,,,,,,,,,,,,,,,
,,,,,"Wilkinson County, GA",32.8024,-83.1713,,,,,,,,,,,,,,,
,,,,,"Worth County, GA",31.5516,-83.851,,,,,,,,,,,,,,,
,,,,,"Ada County, ID",43.4511,-116.2411,,,,,,,,,,,,,,,
,,,,,"Adams County, ID",44.8897,-116.4539,,,,,,,,,,,,,,,
,,,,,"Bannock County, ID",42.6685,-112.2246,,,,,,,,,,,,,,,
