storage_type,uid,basin,formation_id,state,lon,lat
EOR,DOTX6698600,Bend Arch - Ft. Worth Basin - TX,DOTX6698600,TX,-98.661315,32.528536
EOR,DOTX6698800,Bend Arch - Ft. Worth Basin - TX,DOTX6698800,TX,-98.661315,32.528536
EOR,DOTX6702800,Bend Arch - Ft. Worth Basin - TX,DOTX6702800,TX,-98.661315,32.528536
EOR,DOTX6702900,Bend Arch - Ft. Worth Basin - TX,DOTX6702900,TX,-98.661315,32.528536
EOR,DOTX6704400,Bend Arch - Ft. Worth Basin - TX,DOTX6704400,TX,-98.661315,32.528536
EOR,DOTX6707200,Bend Arch - Ft. Worth Basin - TX,DOTX6707200,TX,-98.661315,32.528536
EOR,DOTX6711400,Bend Arch - Ft. Worth Basin - TX,DOTX6711400,TX,-98.661315,32.528536
EOR,DOTX6711500,Bend Arch - Ft. Worth Basin - TX,DOTX6711500,TX,-98.661315,32.528536
EOR,DOTX6720800,Bend Arch - Ft. Worth Basin - TX,DOTX6720800,TX,-98.661315,32.528536
EOR,DOTX6728100,Bend Arch - Ft. Worth Basin - TX,DOTX6728100,TX,-98.661315,32.528536
EOR,DOTX6737300,Bend Arch - Ft. Worth Basin - TX,DOTX6737300,TX,-98.661315,32.528536
EOR,DOTX6738000,Bend Arch - Ft. Worth Basin - TX,DOTX6738000,TX,-98.661315,32.528536
EOR,DOTX6739000,Bend Arch - Ft. Worth Basin - TX,DOTX6739000,TX,-98.661315,32.528536
EOR,DOTX6740300,Bend Arch - Ft. Worth Basin - TX,DOTX6740300,TX,-98.661315,32.528536
EOR,DOTX6740800,Bend Arch - Ft. Worth Basin - TX,DOTX6740800,TX,-98.661315,32.528536
EOR,DOTX6740900,Bend Arch - Ft. Worth Basin - TX,DOTX6740900,TX,-98.661315,32.528536
EOR,DOTX6741100,Bend Arch - Ft. Worth Basin - TX,DOTX6741100,TX,-98.661315,32.528536
EOR,DOTX6742400,Bend Arch - Ft. Worth Basin - TX,DOTX6742400,TX,-98.661315,32.528536
EOR,DOMT6789900,Bighorn Basin - MT,DOMT6789900,MT,-109.112331,45.206209
EOR,DOMT6794600,Bighorn Basin - MT,DOMT6794600,MT,-109.112331,45.206209
EOR,DOMT6794700,Bighorn Basin - MT,DOMT6794700,MT,-109.112331,45.206209
EOR,DOWY6787700,Bighorn Basin - WY,DOWY6787700,WY,-108.385542,44.283143
EOR,DOWY6788200,Bighorn Basin - WY,DOWY6788200,WY,-108.385542,44.283143
EOR,DOWY6789400,Bighorn Basin - WY,DOWY6789400,WY,-108.385542,44.283143
EOR,DOWY6790300,Bighorn Basin - WY,DOWY6790300,WY,-108.385542,44.283143
EOR,DOWY6791300,Bighorn Basin - WY,DOWY6791300,WY,-108.385542,44.283143
EOR,DOWY6792700,Bighorn Basin - WY,DOWY6792700,WY,-108.385542,44.283143
EOR,DOWY6793000,Bighorn Basin - WY,DOWY6793000,WY,-108.385542,44.283143
EOR,DOWY6793200,Bighorn Basin - WY,DOWY6793200,WY,-108.385542,44.283143
EOR,DOWY6793400,Bighorn Basin - WY,DOWY6793400,WY,-108.385542,44.283143
EOR,DOWY6793700,Bighorn Basin - WY,DOWY6793700,WY,-108.385542,44.283143
EOR,DOWY6794400,Bighorn Basin - WY,DOWY6794400,WY,-108.385542,44.283143
EOR,DOWY6795000,Bighorn Basin - WY,DOWY6795000,WY,-108.385542,44.283143
EOR,DOWY6795100,Bighorn Basin - WY,DOWY6795100,WY,-108.385542,44.283143
EOR,DOWY6795400,Bighorn Basin - WY,DOWY6795400,WY,-108.385542,44.283143
EOR,DOWY6795900,Bighorn Basin - WY,DOWY6795900,WY,-108.385542,44.283143
EOR,DOWY6796000,Bighorn Basin - WY,DOWY6796000,WY,-108.385542,44.283143
EOR,DOWY6796400,Bighorn Basin - WY,DOWY6796400,WY,-108.385542,44.283143
EOR,DOWY6796800,Bighorn Basin - WY,DOWY6796800,WY,-108.385542,44.283143
EOR,DOWY6798000,Bighorn Basin - WY,DOWY6798000,WY,-108.385542,44.283143
EOR,DOWY6798100,Bighorn Basin - WY,DOWY6798100,WY,-108.385542,44.283143
EOR,DOKS6367600,Cambridge Arch - Central Kansas - KS,DOKS6367600,KS,-100.297088,40.057993
EOR,DOKS6422400,Cambridge Arch - Central Kansas - KS,DOKS6422400,KS,-100.297088,40.057993
EOR,DOKS6422700,Cambridge Arch - Central Kansas - KS,DOKS6422700,KS,-100.297088,40.057993
EOR,DOKS6422800,Cambridge Arch - Central Kansas - KS,DOKS6422800,KS,-100.297088,40.057993
EOR,DOKS6423000,Cambridge Arch - Central Kansas - KS,DOKS6423000,KS,-100.297088,40.057993
EOR,DOKS6423100,Cambridge Arch - Central Kansas - KS,DOKS6423100,KS,-100.297088,40.057993
EOR,DOKS6423300,Cambridge Arch - Central Kansas - KS,DOKS6423300,KS,-100.297088,40.057993
EOR,DOKS6423600,Cambridge Arch - Central Kansas - KS,DOKS6423600,KS,-100.297088,40.057993
EOR,DOKS6423800,Cambridge Arch - Central Kansas - KS,DOKS6423800,KS,-100.297088,40.057993
EOR,DOKS6423900,Cambridge Arch - Central Kansas - KS,DOKS6423900,KS,-100.297088,40.057993
EOR,DOKS6424100,Cambridge Arch - Central Kansas - KS,DOKS6424100,KS,-100.297088,40.057993
EOR,DOKS6424300,Cambridge Arch - Central Kansas - KS,DOKS6424300,KS,-100.297088,40.057993
EOR,DOKS6424500,Cambridge Arch - Central Kansas - KS,DOKS6424500,KS,-100.297088,40.057993
EOR,DOKS6424600,Cambridge Arch - Central Kansas - KS,DOKS6424600,KS,-100.297088,40.057993
EOR,DOKS6424700,Cambridge Arch - Central Kansas - KS,DOKS6424700,KS,-100.297088,40.057993
EOR,DOKS6424800,Cambridge Arch - Central Kansas - KS,DOKS6424800,KS,-100.297088,40.057993
EOR,DOKS6424900,Cambridge Arch - Central Kansas - KS,DOKS6424900,KS,-100.297088,40.057993
EOR,DOKS6425100,Cambridge Arch - Central Kansas - KS,DOKS6425100,KS,-100.297088,40.057993
EOR,DOKS6425200,Cambridge Arch - Central Kansas - KS,DOKS6425200,KS,-100.297088,40.057993
EOR,DOKS6425600,Cambridge Arch - Central Kansas - KS,DOKS6425600,KS,-100.297088,40.057993
EOR,DOKS6425800,Cambridge Arch - Central Kansas - KS,DOKS6425800,KS,-100.297088,40.057993
EOR,DOKS6425900,Cambridge Arch - Central Kansas - KS,DOKS6425900,KS,-100.297088,40.057993
EOR,DOKS6426000,Cambridge Arch - Central Kansas - KS,DOKS6426000,KS,-100.297088,40.057993
EOR,DOKS6426100,Cambridge Arch - Central Kansas - KS,DOKS6426100,KS,-100.297088,40.057993
EOR,DOKS6426200,Cambridge Arch - Central Kansas - KS,DOKS6426200,KS,-100.297088,40.057993
EOR,DOKS6426300,Cambridge Arch - Central Kansas - KS,DOKS6426300,KS,-100.297088,40.057993
EOR,DOKS6426500,Cambridge Arch - Central Kansas - KS,DOKS6426500,KS,-100.297088,40.057993
EOR,DOKS6426700,Cambridge Arch - Central Kansas - KS,DOKS6426700,KS,-100.297088,40.057993
EOR,DOKS6427600,Cambridge Arch - Central Kansas - KS,DOKS6427600,KS,-100.297088,40.057993
EOR,DOKS6427800,Cambridge Arch - Central Kansas - KS,DOKS6427800,KS,-100.297088,40.057993
EOR,DOKS6427900,Cambridge Arch - Central Kansas - KS,DOKS6427900,KS,-100.297088,40.057993
EOR,DOKS6428200,Cambridge Arch - Central Kansas - KS,DOKS6428200,KS,-100.297088,40.057993
EOR,DOKS6428400,Cambridge Arch - Central Kansas - KS,DOKS6428400,KS,-100.297088,40.057993
EOR,DOKS6429000,Cambridge Arch - Central Kansas - KS,DOKS6429000,KS,-100.297088,40.057993
EOR,DOKS6429400,Cambridge Arch - Central Kansas - KS,DOKS6429400,KS,-100.297088,40.057993
EOR,DOKS6430100,Cambridge Arch - Central Kansas - KS,DOKS6430100,KS,-100.297088,40.057993
EOR,DOKS6430300,Cambridge Arch - Central Kansas - KS,DOKS6430300,KS,-100.297088,40.057993
EOR,DOKS6430400,Cambridge Arch - Central Kansas - KS,DOKS6430400,KS,-100.297088,40.057993
EOR,DOKS6430500,Cambridge Arch - Central Kansas - KS,DOKS6430500,KS,-100.297088,40.057993
EOR,DOKS6430600,Cambridge Arch - Central Kansas - KS,DOKS6430600,KS,-100.297088,40.057993
EOR,DOKS6431000,Cambridge Arch - Central Kansas - KS,DOKS6431000,KS,-100.297088,40.057993
EOR,DOKS6431300,Cambridge Arch - Central Kansas - KS,DOKS6431300,KS,-100.297088,40.057993
EOR,DOKS6431400,Cambridge Arch - Central Kansas - KS,DOKS6431400,KS,-100.297088,40.057993
EOR,DOKS6431500,Cambridge Arch - Central Kansas - KS,DOKS6431500,KS,-100.297088,40.057993
EOR,DOKS6431700,Cambridge Arch - Central Kansas - KS,DOKS6431700,KS,-100.297088,40.057993
EOR,DOKS6431900,Cambridge Arch - Central Kansas - KS,DOKS6431900,KS,-100.297088,40.057993
EOR,DOKS6432300,Cambridge Arch - Central Kansas - KS,DOKS6432300,KS,-100.297088,40.057993
EOR,DOKS6432400,Cambridge Arch - Central Kansas - KS,DOKS6432400,KS,-100.297088,40.057993
EOR,DOKS6433300,Cambridge Arch - Central Kansas - KS,DOKS6433300,KS,-100.297088,40.057993
EOR,DOKS6433500,Cambridge Arch - Central Kansas - KS,DOKS6433500,KS,-100.297088,40.057993
EOR,DOKS6433600,Cambridge Arch - Central Kansas - KS,DOKS6433600,KS,-100.297088,40.057993
EOR,DOKS6434100,Cambridge Arch - Central Kansas - KS,DOKS6434100,KS,-100.297088,40.057993
EOR,DOKS6434700,Cambridge Arch - Central Kansas - KS,DOKS6434700,KS,-100.297088,40.057993
EOR,DOKS6435100,Cambridge Arch - Central Kansas - KS,DOKS6435100,KS,-100.297088,40.057993
EOR,DOKS6435500,Cambridge Arch - Central Kansas - KS,DOKS6435500,KS,-100.297088,40.057993
EOR,DOKS6435700,Cambridge Arch - Central Kansas - KS,DOKS6435700,KS,-100.297088,40.057993
EOR,DOKS6435900,Cambridge Arch - Central Kansas - KS,DOKS6435900,KS,-100.297088,40.057993
EOR,DOKS6436700,Cambridge Arch - Central Kansas - KS,DOKS6436700,KS,-100.297088,40.057993
EOR,DOKS6437200,Cambridge Arch - Central Kansas - KS,DOKS6437200,KS,-100.297088,40.057993
EOR,DOKS6437300,Cambridge Arch - Central Kansas - KS,DOKS6437300,KS,-100.297088,40.057993
EOR,DOKS6437500,Cambridge Arch - Central Kansas - KS,DOKS6437500,KS,-100.297088,40.057993
EOR,DOKS6437700,Cambridge Arch - Central Kansas - KS,DOKS6437700,KS,-100.297088,40.057993
EOR,DOKS6438000,Cambridge Arch - Central Kansas - KS,DOKS6438000,KS,-100.297088,40.057993
EOR,DOKS6438200,Cambridge Arch - Central Kansas - KS,DOKS6438200,KS,-100.297088,40.057993
EOR,DOKS6438500,Cambridge Arch - Central Kansas - KS,DOKS6438500,KS,-100.297088,40.057993
EOR,DOKS6438700,Cambridge Arch - Central Kansas - KS,DOKS6438700,KS,-100.297088,40.057993
EOR,DOKS6438900,Cambridge Arch - Central Kansas - KS,DOKS6438900,KS,-100.297088,40.057993
EOR,DOKS6440100,Cambridge Arch - Central Kansas - KS,DOKS6440100,KS,-100.297088,40.057993
EOR,DOKS6440300,Cambridge Arch - Central Kansas - KS,DOKS6440300,KS,-100.297088,40.057993
EOR,DOKS6440500,Cambridge Arch - Central Kansas - KS,DOKS6440500,KS,-100.297088,40.057993
EOR,DOKS6440900,Cambridge Arch - Central Kansas - KS,DOKS6440900,KS,-100.297088,40.057993
EOR,DOKS6441200,Cambridge Arch - Central Kansas - KS,DOKS6441200,KS,-100.297088,40.057993
EOR,DOKS6442100,Cambridge Arch - Central Kansas - KS,DOKS6442100,KS,-100.297088,40.057993
EOR,DOKS6442900,Cambridge Arch - Central Kansas - KS,DOKS6442900,KS,-100.297088,40.057993
EOR,DOKS6443100,Cambridge Arch - Central Kansas - KS,DOKS6443100,KS,-100.297088,40.057993
EOR,DOKS6444200,Cambridge Arch - Central Kansas - KS,DOKS6444200,KS,-100.297088,40.057993
EOR,DOKS6444300,Cambridge Arch - Central Kansas - KS,DOKS6444300,KS,-100.297088,40.057993
EOR,DOKS6444400,Cambridge Arch - Central Kansas - KS,DOKS6444400,KS,-100.297088,40.057993
EOR,DOKS6444900,Cambridge Arch - Central Kansas - KS,DOKS6444900,KS,-100.297088,40.057993
EOR,DOKS6445300,Cambridge Arch - Central Kansas - KS,DOKS6445300,KS,-100.297088,40.057993
EOR,DOKS6445500,Cambridge Arch - Central Kansas - KS,DOKS6445500,KS,-100.297088,40.057993
EOR,DOKS6445800,Cambridge Arch - Central Kansas - KS,DOKS6445800,KS,-100.297088,40.057993
EOR,DOKS6446500,Cambridge Arch - Central Kansas - KS,DOKS6446500,KS,-100.297088,40.057993
EOR,DOKS6446800,Cambridge Arch - Central Kansas - KS,DOKS6446800,KS,-100.297088,40.057993
EOR,DOKS6446900,Cambridge Arch - Central Kansas - KS,DOKS6446900,KS,-100.297088,40.057993
EOR,DOKS6447600,Cambridge Arch - Central Kansas - KS,DOKS6447600,KS,-100.297088,40.057993
EOR,DOKS6447900,Cambridge Arch - Central Kansas - KS,DOKS6447900,KS,-100.297088,40.057993
EOR,DOKS6448500,Cambridge Arch - Central Kansas - KS,DOKS6448500,KS,-100.297088,40.057993
EOR,DOKS6449400,Cambridge Arch - Central Kansas - KS,DOKS6449400,KS,-100.297088,40.057993
EOR,DOKS6449500,Cambridge Arch - Central Kansas - KS,DOKS6449500,KS,-100.297088,40.057993
EOR,DOKS6449700,Cambridge Arch - Central Kansas - KS,DOKS6449700,KS,-100.297088,40.057993
EOR,DOKS6449800,Cambridge Arch - Central Kansas - KS,DOKS6449800,KS,-100.297088,40.057993
EOR,DOKS6449900,Cambridge Arch - Central Kansas - KS,DOKS6449900,KS,-100.297088,40.057993
EOR,DOKS6450800,Cambridge Arch - Central Kansas - KS,DOKS6450800,KS,-100.297088,40.057993
EOR,DOKS6450900,Cambridge Arch - Central Kansas - KS,DOKS6450900,KS,-100.297088,40.057993
EOR,DOKS6451300,Cambridge Arch - Central Kansas - KS,DOKS6451300,KS,-100.297088,40.057993
EOR,DOKS6451400,Cambridge Arch - Central Kansas - KS,DOKS6451400,KS,-100.297088,40.057993
EOR,DOKS6451700,Cambridge Arch - Central Kansas - KS,DOKS6451700,KS,-100.297088,40.057993
EOR,DOKS6451800,Cambridge Arch - Central Kansas - KS,DOKS6451800,KS,-100.297088,40.057993
EOR,DOKS6452000,Cambridge Arch - Central Kansas - KS,DOKS6452000,KS,-100.297088,40.057993
EOR,DOKS6452900,Cambridge Arch - Central Kansas - KS,DOKS6452900,KS,-100.297088,40.057993
EOR,DOKS6453500,Cambridge Arch - Central Kansas - KS,DOKS6453500,KS,-100.297088,40.057993
EOR,DOKS6453600,Cambridge Arch - Central Kansas - KS,DOKS6453600,KS,-100.297088,40.057993
EOR,DOKS6454100,Cambridge Arch - Central Kansas - KS,DOKS6454100,KS,-100.297088,40.057993
EOR,DOKS6454300,Cambridge Arch - Central Kansas - KS,DOKS6454300,KS,-100.297088,40.057993
EOR,DOKS6454400,Cambridge Arch - Central Kansas - KS,DOKS6454400,KS,-100.297088,40.057993
EOR,DOKS6455000,Cambridge Arch - Central Kansas - KS,DOKS6455000,KS,-100.297088,40.057993
EOR,DOKS6455300,Cambridge Arch - Central Kansas - KS,DOKS6455300,KS,-100.297088,40.057993
EOR,DOKS6457000,Cambridge Arch - Central Kansas - KS,DOKS6457000,KS,-100.297088,40.057993
EOR,DOKS6457100,Cambridge Arch - Central Kansas - KS,DOKS6457100,KS,-100.297088,40.057993
EOR,DOKS6458100,Cambridge Arch - Central Kansas - KS,DOKS6458100,KS,-100.297088,40.057993
EOR,DOKS6458200,Cambridge Arch - Central Kansas - KS,DOKS6458200,KS,-100.297088,40.057993
EOR,DOKS6459000,Cambridge Arch - Central Kansas - KS,DOKS6459000,KS,-100.297088,40.057993
EOR,DOKS6459500,Cambridge Arch - Central Kansas - KS,DOKS6459500,KS,-100.297088,40.057993
EOR,DOKS6459800,Cambridge Arch - Central Kansas - KS,DOKS6459800,KS,-100.297088,40.057993
EOR,DOKS6460200,Cambridge Arch - Central Kansas - KS,DOKS6460200,KS,-100.297088,40.057993
EOR,DOKS6461300,Cambridge Arch - Central Kansas - KS,DOKS6461300,KS,-100.297088,40.057993
EOR,DOKS6461400,Cambridge Arch - Central Kansas - KS,DOKS6461400,KS,-100.297088,40.057993
EOR,DOKS6461900,Cambridge Arch - Central Kansas - KS,DOKS6461900,KS,-100.297088,40.057993
EOR,DOKS6462500,Cambridge Arch - Central Kansas - KS,DOKS6462500,KS,-100.297088,40.057993
EOR,DOKS6462900,Cambridge Arch - Central Kansas - KS,DOKS6462900,KS,-100.297088,40.057993
EOR,DOKS6463300,Cambridge Arch - Central Kansas - KS,DOKS6463300,KS,-100.297088,40.057993
EOR,DOKS6463700,Cambridge Arch - Central Kansas - KS,DOKS6463700,KS,-100.297088,40.057993
EOR,DOKS6463800,Cambridge Arch - Central Kansas - KS,DOKS6463800,KS,-100.297088,40.057993
EOR,DOKS6464000,Cambridge Arch - Central Kansas - KS,DOKS6464000,KS,-100.297088,40.057993
EOR,DOKS6464600,Cambridge Arch - Central Kansas - KS,DOKS6464600,KS,-100.297088,40.057993
EOR,DOKS6465200,Cambridge Arch - Central Kansas - KS,DOKS6465200,KS,-100.297088,40.057993
EOR,DOKS6465600,Cambridge Arch - Central Kansas - KS,DOKS6465600,KS,-100.297088,40.057993
EOR,DOKS6466900,Cambridge Arch - Central Kansas - KS,DOKS6466900,KS,-100.297088,40.057993
EOR,DOKS6467200,Cambridge Arch - Central Kansas - KS,DOKS6467200,KS,-100.297088,40.057993
EOR,DOKS6467300,Cambridge Arch - Central Kansas - KS,DOKS6467300,KS,-100.297088,40.057993
EOR,DOKS6469300,Cambridge Arch - Central Kansas - KS,DOKS6469300,KS,-100.297088,40.057993
EOR,DOKS6469400,Cambridge Arch - Central Kansas - KS,DOKS6469400,KS,-100.297088,40.057993
EOR,DOKS6469900,Cambridge Arch - Central Kansas - KS,DOKS6469900,KS,-100.297088,40.057993
EOR,DOKS6470300,Cambridge Arch - Central Kansas - KS,DOKS6470300,KS,-100.297088,40.057993
EOR,DOKS6472100,Cambridge Arch - Central Kansas - KS,DOKS6472100,KS,-100.297088,40.057993
EOR,DOKS6472400,Cambridge Arch - Central Kansas - KS,DOKS6472400,KS,-100.297088,40.057993
EOR,DOKS6477200,Cambridge Arch - Central Kansas - KS,DOKS6477200,KS,-100.297088,40.057993
EOR,DOKS6477500,Cambridge Arch - Central Kansas - KS,DOKS6477500,KS,-100.297088,40.057993
EOR,DONE6435800,Cambridge Arch - Central Kansas - NE,DONE6435800,NE,-100.156501,40.458398
EOR,DONE6477100,Cambridge Arch - Central Kansas - NE,DONE6477100,NE,-100.156501,40.458398
EOR,DONE6477600,Cambridge Arch - Central Kansas - NE,DONE6477600,NE,-100.156501,40.458398
EOR,DONE6477800,Cambridge Arch - Central Kansas - NE,DONE6477800,NE,-100.156501,40.458398
EOR,DONE6478000,Cambridge Arch - Central Kansas - NE,DONE6478000,NE,-100.156501,40.458398
EOR,DONE6478100,Cambridge Arch - Central Kansas - NE,DONE6478100,NE,-100.156501,40.458398
EOR,DONE6478300,Cambridge Arch - Central Kansas - NE,DONE6478300,NE,-100.156501,40.458398
EOR,DONE6478500,Cambridge Arch - Central Kansas - NE,DONE6478500,NE,-100.156501,40.458398
EOR,DONE6478900,Cambridge Arch - Central Kansas - NE,DONE6478900,NE,-100.156501,40.458398
EOR,DONE6479500,Cambridge Arch - Central Kansas - NE,DONE6479500,NE,-100.156501,40.458398
EOR,DONE6479900,Cambridge Arch - Central Kansas - NE,DONE6479900,NE,-100.156501,40.458398
EOR,DONE6480000,Cambridge Arch - Central Kansas - NE,DONE6480000,NE,-100.156501,40.458398
EOR,DOMT6520700,Central Montana,DOMT6520700,MT,-108.564125,46.958037
EOR,DOMT6750400,Central Montana,DOMT6750400,MT,-108.564125,46.958037
EOR,DOMT6750900,Central Montana,DOMT6750900,MT,-108.564125,46.958037
EOR,DOMT6751000,Central Montana,DOMT6751000,MT,-108.564125,46.958037
EOR,DOMT6751400,Central Montana,DOMT6751400,MT,-108.564125,46.958037
EOR,DOMT6751700,Central Montana,DOMT6751700,MT,-108.564125,46.958037
EOR,DOMT6751800,Central Montana,DOMT6751800,MT,-108.564125,46.958037
EOR,DOMT6752200,Central Montana,DOMT6752200,MT,-108.564125,46.958037
EOR,DOMT6752600,Central Montana,DOMT6752600,MT,-108.564125,46.958037
EOR,DOMT6753600,Central Montana,DOMT6753600,MT,-108.564125,46.958037
EOR,DOMT6753900,Central Montana,DOMT6753900,MT,-108.564125,46.958037
EOR,DOMT6754200,Central Montana,DOMT6754200,MT,-108.564125,46.958037
EOR,DOMT6754400,Central Montana,DOMT6754400,MT,-108.564125,46.958037
EOR,DOMT6754600,Central Montana,DOMT6754600,MT,-108.564125,46.958037
EOR,DOMT6754700,Central Montana,DOMT6754700,MT,-108.564125,46.958037
EOR,DOMT6754800,Central Montana,DOMT6754800,MT,-108.564125,46.958037
EOR,DOMT6754900,Central Montana,DOMT6754900,MT,-108.564125,46.958037
EOR,DOMT6755100,Central Montana,DOMT6755100,MT,-108.564125,46.958037
EOR,DOMT6755400,Central Montana,DOMT6755400,MT,-108.564125,46.958037
EOR,DOMT6755600,Central Montana,DOMT6755600,MT,-108.564125,46.958037
EOR,DOMT6755900,Central Montana,DOMT6755900,MT,-108.564125,46.958037
EOR,DOMT6756000,Central Montana,DOMT6756000,MT,-108.564125,46.958037
EOR,DOMT6756100,Central Montana,DOMT6756100,MT,-108.564125,46.958037
EOR,DOMT6756200,Central Montana,DOMT6756200,MT,-108.564125,46.958037
EOR,DOKS6391100,Cherokee Platform - KS,DOKS6391100,KS,-95.722576,37.505373
EOR,DOKS6391300,Cherokee Platform - KS,DOKS6391300,KS,-95.722576,37.505373
EOR,DOKS6391800,Cherokee Platform - KS,DOKS6391800,KS,-95.722576,37.505373
EOR,DOKS6391900,Cherokee Platform - KS,DOKS6391900,KS,-95.722576,37.505373
EOR,DOKS6392000,Cherokee Platform - KS,DOKS6392000,KS,-95.722576,37.505373
EOR,DOKS6392400,Cherokee Platform - KS,DOKS6392400,KS,-95.722576,37.505373
EOR,DOKS6393100,Cherokee Platform - KS,DOKS6393100,KS,-95.722576,37.505373
EOR,DOKS6393400,Cherokee Platform - KS,DOKS6393400,KS,-95.722576,37.505373
EOR,DOKS6394800,Cherokee Platform - KS,DOKS6394800,KS,-95.722576,37.505373
EOR,DOKS6395700,Cherokee Platform - KS,DOKS6395700,KS,-95.722576,37.505373
EOR,DOOK6264600,Cherokee Platform - OK,DOOK6264600,OK,-96.428492,36.047454
EOR,DOOK6286100,Cherokee Platform - OK,DOOK6286100,OK,-96.428492,36.047454
EOR,DOOK6287200,Cherokee Platform - OK,DOOK6287200,OK,-96.428492,36.047454
EOR,DOOK6287300,Cherokee Platform - OK,DOOK6287300,OK,-96.428492,36.047454
EOR,DOOK6287500,Cherokee Platform - OK,DOOK6287500,OK,-96.428492,36.047454
EOR,DOOK6287700,Cherokee Platform - OK,DOOK6287700,OK,-96.428492,36.047454
EOR,DOOK6288200,Cherokee Platform - OK,DOOK6288200,OK,-96.428492,36.047454
EOR,DOOK6289500,Cherokee Platform - OK,DOOK6289500,OK,-96.428492,36.047454
EOR,DOOK6290600,Cherokee Platform - OK,DOOK6290600,OK,-96.428492,36.047454
EOR,DOOK6290800,Cherokee Platform - OK,DOOK6290800,OK,-96.428492,36.047454
EOR,DOOK6290900,Cherokee Platform - OK,DOOK6290900,OK,-96.428492,36.047454
EOR,DOOK6291300,Cherokee Platform - OK,DOOK6291300,OK,-96.428492,36.047454
EOR,DOOK6292600,Cherokee Platform - OK,DOOK6292600,OK,-96.428492,36.047454
EOR,DOOK6292700,Cherokee Platform - OK,DOOK6292700,OK,-96.428492,36.047454
EOR,DOOK6293100,Cherokee Platform - OK,DOOK6293100,OK,-96.428492,36.047454
EOR,DOOK6293200,Cherokee Platform - OK,DOOK6293200,OK,-96.428492,36.047454
EOR,DOOK6293600,Cherokee Platform - OK,DOOK6293600,OK,-96.428492,36.047454
EOR,DOOK6294000,Cherokee Platform - OK,DOOK6294000,OK,-96.428492,36.047454
EOR,DOOK6294400,Cherokee Platform - OK,DOOK6294400,OK,-96.428492,36.047454
EOR,DOOK6294600,Cherokee Platform - OK,DOOK6294600,OK,-96.428492,36.047454
EOR,DOOK6295200,Cherokee Platform - OK,DOOK6295200,OK,-96.428492,36.047454
EOR,DOOK6295300,Cherokee Platform - OK,DOOK6295300,OK,-96.428492,36.047454
EOR,DOOK6295400,Cherokee Platform - OK,DOOK6295400,OK,-96.428492,36.047454
EOR,DOOK6295500,Cherokee Platform - OK,DOOK6295500,OK,-96.428492,36.047454
EOR,DOOK6295600,Cherokee Platform - OK,DOOK6295600,OK,-96.428492,36.047454
EOR,DOOK6295800,Cherokee Platform - OK,DOOK6295800,OK,-96.428492,36.047454
EOR,DOOK6295900,Cherokee Platform - OK,DOOK6295900,OK,-96.428492,36.047454
EOR,DOOK6296200,Cherokee Platform - OK,DOOK6296200,OK,-96.428492,36.047454
EOR,DOOK6296600,Cherokee Platform - OK,DOOK6296600,OK,-96.428492,36.047454
EOR,DOOK6296700,Cherokee Platform - OK,DOOK6296700,OK,-96.428492,36.047454
EOR,DOOK6296900,Cherokee Platform - OK,DOOK6296900,OK,-96.428492,36.047454
EOR,DOOK6298100,Cherokee Platform - OK,DOOK6298100,OK,-96.428492,36.047454
EOR,DOOK6298400,Cherokee Platform - OK,DOOK6298400,OK,-96.428492,36.047454
EOR,DOOK6298600,Cherokee Platform - OK,DOOK6298600,OK,-96.428492,36.047454
EOR,DOOK6298700,Cherokee Platform - OK,DOOK6298700,OK,-96.428492,36.047454
EOR,DOOK6299200,Cherokee Platform - OK,DOOK6299200,OK,-96.428492,36.047454
EOR,DOOK6299500,Cherokee Platform - OK,DOOK6299500,OK,-96.428492,36.047454
EOR,DOOK6299700,Cherokee Platform - OK,DOOK6299700,OK,-96.428492,36.047454
EOR,DOOK6299900,Cherokee Platform - OK,DOOK6299900,OK,-96.428492,36.047454
EOR,DOOK6300600,Cherokee Platform - OK,DOOK6300600,OK,-96.428492,36.047454
EOR,DOOK6300700,Cherokee Platform - OK,DOOK6300700,OK,-96.428492,36.047454
EOR,DOOK6300800,Cherokee Platform - OK,DOOK6300800,OK,-96.428492,36.047454
EOR,DOOK6300900,Cherokee Platform - OK,DOOK6300900,OK,-96.428492,36.047454
EOR,DOOK6301200,Cherokee Platform - OK,DOOK6301200,OK,-96.428492,36.047454
EOR,DOOK6301900,Cherokee Platform - OK,DOOK6301900,OK,-96.428492,36.047454
EOR,DOOK6302100,Cherokee Platform - OK,DOOK6302100,OK,-96.428492,36.047454
EOR,DOOK6302700,Cherokee Platform - OK,DOOK6302700,OK,-96.428492,36.047454
EOR,DOOK6303000,Cherokee Platform - OK,DOOK6303000,OK,-96.428492,36.047454
EOR,DOOK6303400,Cherokee Platform - OK,DOOK6303400,OK,-96.428492,36.047454
EOR,DOOK6304300,Cherokee Platform - OK,DOOK6304300,OK,-96.428492,36.047454
EOR,DOOK6305500,Cherokee Platform - OK,DOOK6305500,OK,-96.428492,36.047454
EOR,DOOK6305700,Cherokee Platform - OK,DOOK6305700,OK,-96.428492,36.047454
EOR,DOOK6305800,Cherokee Platform - OK,DOOK6305800,OK,-96.428492,36.047454
EOR,DOOK6305900,Cherokee Platform - OK,DOOK6305900,OK,-96.428492,36.047454
